Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
54	ampere11.cc.gatech.edu	1775446530.292	  2323.315	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_c2h4o_ethylene_oxide_t.out
44	ampere11.cc.gatech.edu	1775446529.263	  2325.858	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_c2h4o_ethylene_oxide_q.out
74	ampere11.cc.gatech.edu	1775446532.341	  2330.625	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_hc3h2cn_t.out
4	ampere11.cc.gatech.edu	1775446525.175	  2338.608	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_chromium_q.out
64	ampere11.cc.gatech.edu	1775446531.313	  2336.355	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_hc3h2cn_q.out
233	ampere09.cc.gatech.edu	1775446548.846	  2321.058	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 40000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f40k/BQ_manganese_nitride_t.out
175	ampere09.cc.gatech.edu	1775446542.803	  2346.487	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 50000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f50k/BQ_bose_hubbard_t.out
34	ampere11.cc.gatech.edu	1775446528.239	  2367.020	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_bose_hubbard_t.out
24	ampere11.cc.gatech.edu	1775446527.217	  2391.698	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_bose_hubbard_q.out
165	ampere09.cc.gatech.edu	1775446541.764	  2394.661	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 50000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f50k/BQ_bose_hubbard_q.out
14	ampere11.cc.gatech.edu	1775446526.194	  2411.155	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_t.gz 100000000 -pp 100000000 --total-program-instructions 510434112 -a 4 -f 45000 &> out/rdr_micro2026/simulation_results/baseline_f45k/BQ_chromium_t.out
234	ampere09.cc.gatech.edu	1775446548.949	  2396.839	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 45000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f45k/BQ_manganese_nitride_t.out
186	ampere09.cc.gatech.edu	1775446543.953	  2407.891	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_c2h4o_ethylene_oxide_q.out
176	ampere09.cc.gatech.edu	1775446542.907	  2412.822	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_bose_hubbard_t.out
216	ampere09.cc.gatech.edu	1775446547.081	  2410.753	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_hc3h2cn_t.out
55	ampere11.cc.gatech.edu	1775446530.394	  2430.970	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_c2h4o_ethylene_oxide_t.out
196	ampere09.cc.gatech.edu	1775446544.997	  2416.772	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_c2h4o_ethylene_oxide_t.out
5	ampere11.cc.gatech.edu	1775446525.277	  2438.914	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_chromium_q.out
206	ampere09.cc.gatech.edu	1775446546.043	  2421.161	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_hc3h2cn_q.out
75	ampere11.cc.gatech.edu	1775446532.444	  2438.193	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_hc3h2cn_t.out
65	ampere11.cc.gatech.edu	1775446531.415	  2445.045	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_hc3h2cn_q.out
45	ampere11.cc.gatech.edu	1775446529.365	  2449.780	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_c2h4o_ethylene_oxide_q.out
226	ampere09.cc.gatech.edu	1775446548.118	  2434.263	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_manganese_nitride_q.out
35	ampere11.cc.gatech.edu	1775446528.341	  2463.243	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_bose_hubbard_t.out
235	ampere09.cc.gatech.edu	1775446549.052	  2460.888	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 50000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f50k/BQ_manganese_nitride_t.out
15	ampere11.cc.gatech.edu	1775446526.296	  2528.529	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_t.gz 100000000 -pp 100000000 --total-program-instructions 510434112 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_chromium_t.out
25	ampere11.cc.gatech.edu	1775446527.319	  2530.892	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 50000 &> out/rdr_micro2026/simulation_results/baseline_f50k/BQ_bose_hubbard_q.out
166	ampere09.cc.gatech.edu	1775446541.868	  2552.549	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_bose_hubbard_q.out
236	ampere09.cc.gatech.edu	1775446549.157	  2581.562	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f55k/BQ_manganese_nitride_t.out
207	ampere09.cc.gatech.edu	1775446546.148	  2585.191	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_hc3h2cn_q.out
187	ampere09.cc.gatech.edu	1775446544.057	  2588.288	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_c2h4o_ethylene_oxide_q.out
177	ampere09.cc.gatech.edu	1775446543.011	  2594.932	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_bose_hubbard_t.out
217	ampere09.cc.gatech.edu	1775446547.185	  2591.065	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_hc3h2cn_t.out
56	ampere11.cc.gatech.edu	1775446530.496	  2625.912	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_c2h4o_ethylene_oxide_t.out
227	ampere09.cc.gatech.edu	1775446548.223	  2609.440	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_manganese_nitride_q.out
6	ampere11.cc.gatech.edu	1775446525.378	  2632.384	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_chromium_q.out
46	ampere11.cc.gatech.edu	1775446529.468	  2630.251	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_c2h4o_ethylene_oxide_q.out
66	ampere11.cc.gatech.edu	1775446531.517	  2634.970	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_hc3h2cn_q.out
76	ampere11.cc.gatech.edu	1775446532.547	  2639.821	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_hc3h2cn_t.out
36	ampere11.cc.gatech.edu	1775446528.444	  2652.036	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_bose_hubbard_t.out
197	ampere09.cc.gatech.edu	1775446545.101	  2647.143	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_c2h4o_ethylene_oxide_t.out
26	ampere11.cc.gatech.edu	1775446527.421	  2695.279	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_bose_hubbard_q.out
167	ampere09.cc.gatech.edu	1775446541.971	  2687.555	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_bose_hubbard_q.out
237	ampere09.cc.gatech.edu	1775446549.261	  2736.305	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 60000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f60k/BQ_manganese_nitride_t.out
57	ampere11.cc.gatech.edu	1775446530.598	  2795.965	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_c2h4o_ethylene_oxide_t.out
47	ampere11.cc.gatech.edu	1775446529.571	  2803.872	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_c2h4o_ethylene_oxide_q.out
77	ampere11.cc.gatech.edu	1775446532.650	  2803.462	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_hc3h2cn_t.out
188	ampere09.cc.gatech.edu	1775446544.162	  2792.172	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_c2h4o_ethylene_oxide_q.out
7	ampere11.cc.gatech.edu	1775446525.480	  2813.039	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_chromium_q.out
208	ampere09.cc.gatech.edu	1775446546.251	  2798.532	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_hc3h2cn_q.out
67	ampere11.cc.gatech.edu	1775446531.619	  2814.091	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_hc3h2cn_q.out
228	ampere09.cc.gatech.edu	1775446548.327	  2817.199	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_manganese_nitride_q.out
37	ampere11.cc.gatech.edu	1775446528.546	  2849.503	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_bose_hubbard_t.out
27	ampere11.cc.gatech.edu	1775446527.523	  2874.380	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_bose_hubbard_q.out
58	ampere11.cc.gatech.edu	1775446530.700	  2876.391	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_c2h4o_ethylene_oxide_t.out
16	ampere11.cc.gatech.edu	1775446526.398	  2881.644	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_t.gz 100000000 -pp 100000000 --total-program-instructions 510434112 -a 4 -f 55000 &> out/rdr_micro2026/simulation_results/baseline_f55k/BQ_chromium_t.out
8	ampere11.cc.gatech.edu	1775446525.582	  2894.480	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_chromium_q.out
189	ampere09.cc.gatech.edu	1775446544.267	  2879.894	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 70000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f70k/BQ_c2h4o_ethylene_oxide_q.out
78	ampere11.cc.gatech.edu	1775446532.752	  2891.898	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_hc3h2cn_t.out
68	ampere11.cc.gatech.edu	1775446531.722	  2893.531	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_hc3h2cn_q.out
48	ampere11.cc.gatech.edu	1775446529.674	  2905.595	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_c2h4o_ethylene_oxide_q.out
17	ampere11.cc.gatech.edu	1775446526.500	  2910.746	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_chromium_t.gz 100000000 -pp 100000000 --total-program-instructions 510434112 -a 4 -f 60000 &> out/rdr_micro2026/simulation_results/baseline_f60k/BQ_chromium_t.out
218	ampere09.cc.gatech.edu	1775446547.290	  2893.860	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_hc3h2cn_t.out
168	ampere09.cc.gatech.edu	1775446542.074	  2903.417	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_q.gz 100000000 -pp 100000000 --total-program-instructions 290669020 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_bose_hubbard_q.out
38	ampere11.cc.gatech.edu	1775446528.648	  2917.007	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 65000 &> out/rdr_micro2026/simulation_results/baseline_f65k/BQ_bose_hubbard_t.out
178	ampere09.cc.gatech.edu	1775446543.116	  2907.476	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_bose_hubbard_t.gz 100000000 -pp 100000000 --total-program-instructions 235774640 -a 4 -f 65000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f65k/BQ_bose_hubbard_t.out
229	ampere09.cc.gatech.edu	1775446548.431	  2904.226	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 70000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 &> out/rdr_micro2026/simulation_results/rdr_f70k/BQ_manganese_nitride_q.out
